epoch,datetime_utc,open,high,low,close
1754654400,2025-08-08 12:00:00,216998.42,219509.08,216412.52,218635.88
1754668800,2025-08-08 16:00:00,218642.57,219289.59,213616.67,214982.89
1754683200,2025-08-08 20:00:00,214976.91,215002.67,211908.62,211953.23
1754697600,2025-08-09 00:00:00,211954.34,214568.87,211127.71,213082.14
1754712000,2025-08-09 04:00:00,213079.44,213268.99,210236.71,210236.71
1754726400,2025-08-09 08:00:00,210246.61,212468.86,210246.61,212063.59
1754740800,2025-08-09 12:00:00,212040.2,212734.42,210197.5,211305.61
1754755200,2025-08-09 16:00:00,211311.98,212236.04,210088.04,210746.68
1754769600,2025-08-09 20:00:00,210735.36,213742.47,210107.04,213030.5
1754784000,2025-08-10 00:00:00,213010.35,213614.65,211227.85,212023.17
1754798400,2025-08-10 04:00:00,212026,213929.65,211500.65,213627.51
1754812800,2025-08-10 08:00:00,213636.19,214377.17,209540.64,212247.04
1754827200,2025-08-10 12:00:00,212236.4,214531.13,211592.52,214189.96
1754841600,2025-08-10 16:00:00,214200.84,214239.99,211331.45,213626.73
1754856000,2025-08-10 20:00:00,213652.63,215629.87,211657.33,212684.17
1754870400,2025-08-11 00:00:00,212686.5,214998.37,211885.53,212029.68
1754884800,2025-08-11 04:00:00,212044.55,212858.45,209419.64,211305.7
1754899200,2025-08-11 08:00:00,211270.42,214581.63,211270.42,213775.38
1754913600,2025-08-11 12:00:00,213809.03,215368.43,213106.3,213598.52
1754928000,2025-08-11 16:00:00,213586.45,215478.49,212986.7,214702.74
1754942400,2025-08-11 20:00:00,214740.98,216434.26,212824.78,216434.26
1754956800,2025-08-12 00:00:00,216446.68,218877.56,215704.32,217643.66
1754971200,2025-08-12 04:00:00,217637.16,219147.28,214562.03,215090.79
1754985600,2025-08-12 08:00:00,215082.29,217708.29,214875.91,216648.36
1755000000,2025-08-12 12:00:00,216636.32,216725.57,210275.66,211410.15
1755014400,2025-08-12 16:00:00,211429.46,211737.5,206020.76,206736.2
1755028800,2025-08-12 20:00:00,206748.74,208851.19,204846.7,206028.76
1755043200,2025-08-13 00:00:00,206038.31,208971.28,204292.18,208580.2
1755057600,2025-08-13 04:00:00,208584.41,209099.02,204174.17,204474.1
1755072000,2025-08-13 08:00:00,204486.48,204674.25,200033.23,201158.19
1755086400,2025-08-13 12:00:00,201153.05,201153.05,198482.91,198678.45
1755100800,2025-08-13 16:00:00,198680.57,199068.35,196025.11,197424.16
1755115200,2025-08-13 20:00:00,197422.08,198281.99,196711.42,197486
1755129600,2025-08-14 00:00:00,197496.11,199845.78,195823.86,199160.09
1755144000,2025-08-14 04:00:00,199151.52,200226.8,198677.24,199474.61
1755158400,2025-08-14 08:00:00,199462.54,200015.17,195334.2,195955.52
1755172800,2025-08-14 12:00:00,195959.99,198971.86,193482.62,193522.04
1755187200,2025-08-14 16:00:00,193529.36,195981.07,193147.96,195909.58
1755201600,2025-08-14 20:00:00,195886.77,201425.49,195880.09,201268.17
1755216000,2025-08-15 00:00:00,201284.28,201464.17,196586.28,198820.04
1755230400,2025-08-15 04:00:00,198791.33,199272.99,197151.86,199018.53
1755244800,2025-08-15 08:00:00,199041.65,199232.1,196748.71,198258.8
1755259200,2025-08-15 12:00:00,198258.89,199103.14,197018.84,197717.34
1755273600,2025-08-15 16:00:00,197727.97,200765.24,196899.39,200443.38
1755288000,2025-08-15 20:00:00,200446.16,202674.45,200180.28,200718.23
1755302400,2025-08-16 00:00:00,200747.27,201786.23,199458.52,201359.9
1755316800,2025-08-16 04:00:00,201353.07,202815.87,199278.13,202160.64
1755331200,2025-08-16 08:00:00,202176.94,207116.81,201845.47,205739.07
1755345600,2025-08-16 12:00:00,205722.13,206083.21,202740.39,203970.86
1755360000,2025-08-16 16:00:00,203966.65,207751.33,203469.85,207727.86
1755374400,2025-08-16 20:00:00,207727.02,209841.94,207135.72,208432.49
1755388800,2025-08-17 00:00:00,208401.4,214883.57,208273.94,214317.21
1755403200,2025-08-17 04:00:00,214288.75,214914.27,211979,213504.08
1755417600,2025-08-17 08:00:00,213525.11,214876.77,211507.62,213444.83
1755432000,2025-08-17 12:00:00,213420.39,214204.99,211754.49,214184.48
1755446400,2025-08-17 16:00:00,214178.99,214531.41,209893.84,211618.68
1755460800,2025-08-17 20:00:00,211637.06,213246.73,210121.49,210359
1755475200,2025-08-18 00:00:00,210330.99,213639.05,210324.59,213287.83
1755489600,2025-08-18 04:00:00,213304.47,215898.61,213086.64,213920
1755504000,2025-08-18 08:00:00,213898.99,215085.89,212802.29,213377.34
1755518400,2025-08-18 12:00:00,213393.63,216081.44,212563.09,214355.81
1755532800,2025-08-18 16:00:00,214368.03,218310.92,214305.64,215273.37
1755547200,2025-08-18 20:00:00,215238.88,215246.4,211496.74,211605.13
1755561600,2025-08-19 00:00:00,211602.19,212319.11,208963.19,211500.71
1755576000,2025-08-19 04:00:00,211498.9,212771.06,209586.91,212344
1755590400,2025-08-19 08:00:00,212343.45,214570.24,210985.65,213869.87
1755604800,2025-08-19 12:00:00,213847.51,214387.53,210362.03,211852.86
1755619200,2025-08-19 16:00:00,211859.54,213393.42,210943.76,212076.05
1755633600,2025-08-19 20:00:00,212078.18,217859.89,211823.04,217035.52
1755648000,2025-08-20 00:00:00,217020.36,219934.85,216607.74,219787.51
1755662400,2025-08-20 04:00:00,219797.94,221084.36,218393.78,221073.25
1755676800,2025-08-20 08:00:00,221068.93,222485.88,218009.21,218997.59
1755691200,2025-08-20 12:00:00,219026.51,222717.63,217516,222660.04
1755705600,2025-08-20 16:00:00,222669.92,224263.59,220916.48,221263.98
1755720000,2025-08-20 20:00:00,221246.89,224381.26,220478.38,223860.72
1755734400,2025-08-21 00:00:00,223859.19,225471.23,222396.21,223742.07
1755748800,2025-08-21 04:00:00,223760.12,224968.89,221830.69,223148.58
1755763200,2025-08-21 08:00:00,223148.93,223700.68,218719.52,223196.35
1755777600,2025-08-21 12:00:00,223204.46,224245.84,221065.17,221571.01
1755792000,2025-08-21 16:00:00,221582.87,221743.71,215286.33,216312.86
1755806400,2025-08-21 20:00:00,216352.84,218677.76,214787.49,217894.4
1755820800,2025-08-22 00:00:00,217907.05,218945.95,215015.79,217368.19
1755835200,2025-08-22 04:00:00,217371.55,219468.99,215723.02,217370.92
1755849600,2025-08-22 08:00:00,217372.11,217936.05,215094.92,215627.11
1755864000,2025-08-22 12:00:00,215625.07,217776.44,214633.88,216248.48
1755878400,2025-08-22 16:00:00,216280.4,218646.19,214121.76,215808.64
1755892800,2025-08-22 20:00:00,215805.48,219932.1,215801.98,219402.69
1755907200,2025-08-23 00:00:00,219383.75,219528.95,215630.3,216359.44
1755921600,2025-08-23 04:00:00,216354.85,216920.7,212800.63,215347.54
1755936000,2025-08-23 08:00:00,215362,217360.58,214179.94,217151.14
1755950400,2025-08-23 12:00:00,217133.61,221020.43,216661.51,220327.78
1755964800,2025-08-23 16:00:00,220313.87,224557.6,218741.13,224376.59
1755979200,2025-08-23 20:00:00,224403.2,228329.43,224169.43,227463.51
1755993600,2025-08-24 00:00:00,227465.16,227817.82,224442.79,226912.09
1756008000,2025-08-24 04:00:00,226911.99,229443.51,226358.02,228018.43
1756022400,2025-08-24 08:00:00,228038.39,230155.65,226188.47,228792.03
1756036800,2025-08-24 12:00:00,228812.61,228834.48,224083.4,224348.32
1756051200,2025-08-24 16:00:00,224320.15,229028.74,223616.36,228723
1756065600,2025-08-24 20:00:00,228723.68,229210.02,226784.66,228019.43
1756080000,2025-08-25 00:00:00,228007.95,228700.81,226453.52,226498.89
1756094400,2025-08-25 04:00:00,226471.9,227530.54,224741.98,225065.83
1756108800,2025-08-25 08:00:00,225121.54,227021.99,223850.49,225841.51
1756123200,2025-08-25 12:00:00,225825.03,228456.05,225371.04,226366.54
1756137600,2025-08-25 16:00:00,226339.05,229303.42,225481.49,228653.09
1756152000,2025-08-25 20:00:00,228632.41,230235.6,227968.21,228650.88
1756166400,2025-08-26 00:00:00,228666.9,228723.37,226401.71,226739.69
1756180800,2025-08-26 04:00:00,226739.82,229859.34,226493.3,229394.96
1756195200,2025-08-26 08:00:00,229393.01,230923.2,227326.95,228631.78
1756209600,2025-08-26 12:00:00,228643.93,228994.7,223960.63,224406.47
1756224000,2025-08-26 16:00:00,224409.79,225657.54,223255.19,224368.66
1756238400,2025-08-26 20:00:00,224330.82,230093.13,224034.54,229097.11
1756252800,2025-08-27 00:00:00,229091.47,235036.08,228428.5,233698.42
1756267200,2025-08-27 04:00:00,233701.53,233961.08,231513.3,233164.78
1756281600,2025-08-27 08:00:00,233188.59,234993.64,231042.02,234524.93
1756296000,2025-08-27 12:00:00,234518.11,238429.96,234044.95,238112.22
1756310400,2025-08-27 16:00:00,238133.14,240516.29,237142.16,237395.28
1756324800,2025-08-27 20:00:00,237369.14,237845.32,234004.51,235679.69
1756339200,2025-08-28 00:00:00,235669.89,236520.97,233328.55,234149.27
1756353600,2025-08-28 04:00:00,234137.7,235038.13,231969.94,234390.79
1756368000,2025-08-28 08:00:00,234395.43,236508,233462.07,234749.49
1756382400,2025-08-28 12:00:00,234768.89,237486.51,233457.15,235840.02
1756396800,2025-08-28 16:00:00,235821.62,236562.99,234603.8,235803.94
1756411200,2025-08-28 20:00:00,235819.84,237667.99,233684.32,236761.36
1756425600,2025-08-29 00:00:00,236760.32,236858.11,232852.36,233798.85
1756440000,2025-08-29 04:00:00,233800.12,235621.59,232562.19,235258.08
1756454400,2025-08-29 08:00:00,235261.2,235653.64,229656.32,229963.83
1756468800,2025-08-29 12:00:00,229951.78,233959.76,229863.48,233318.35
1756483200,2025-08-29 16:00:00,233295.95,236456.55,232519.87,233091.15
1756497600,2025-08-29 20:00:00,233097.4,233693.96,229246.62,230560.15
1756512000,2025-08-30 00:00:00,230535.47,232108.84,228251.66,230816.38
1756526400,2025-08-30 04:00:00,230836.55,230896.88,225511.16,226581.49
1756540800,2025-08-30 08:00:00,226562.46,228214.66,222353.84,222495.25
1756555200,2025-08-30 12:00:00,222504.07,224921.66,222151.01,223071.9
1756569600,2025-08-30 16:00:00,223087.36,226684.65,221990.97,226293.32
1756584000,2025-08-30 20:00:00,226315.24,226477.32,221805.64,222273.52
1756598400,2025-08-31 00:00:00,222248.69,222709.93,220175.05,221888.74
1756612800,2025-08-31 04:00:00,221862.64,223106.22,219876.21,220151.65
1756627200,2025-08-31 08:00:00,220148.9,223384.2,220069.76,221618.74
1756641600,2025-08-31 12:00:00,221594.61,222683.72,217111.6,217111.6
1756656000,2025-08-31 16:00:00,217108.57,217803.64,212619.87,213008.08
1756670400,2025-08-31 20:00:00,213031.79,213733.19,211515.56,212091.27
1756684800,2025-09-01 00:00:00,212112.96,212842.56,207765.46,207882.34
1756699200,2025-09-01 04:00:00,207904.48,210955.57,207672.6,209521.75
1756713600,2025-09-01 08:00:00,209502.9,210752.04,208518.17,210080.01
1756728000,2025-09-01 12:00:00,210069.7,211345.74,209137.26,210550.18
1756742400,2025-09-01 16:00:00,210516.72,212283.58,209837.04,211636.57
1756756800,2025-09-01 20:00:00,211648.91,212759.42,209725.94,212201.86
1756771200,2025-09-02 00:00:00,212182.87,214868.55,211514.5,214642.47
1756785600,2025-09-02 04:00:00,214677.05,217097.53,214665.2,216667.18
1756800000,2025-09-02 08:00:00,216690.12,217026.19,213121.64,214474.97
1756814400,2025-09-02 12:00:00,214487.73,216937.15,213979.84,214001.63
1756828800,2025-09-02 16:00:00,214003.01,215956.19,213611.1,215583.71
1756843200,2025-09-02 20:00:00,215591.35,217148.38,212516.41,216709.42
1756857600,2025-09-03 00:00:00,216697.91,217294.01,213542.75,213740.6
1756872000,2025-09-03 04:00:00,213768.87,215315.18,212938.5,213796.04
1756886400,2025-09-03 08:00:00,213779,215658.79,212832.48,215078.98
1756900800,2025-09-03 12:00:00,215072.85,218588.1,213927.47,215080.86
1756915200,2025-09-03 16:00:00,215090.93,215126.03,210370.3,212160.93
1756929600,2025-09-03 20:00:00,212166.32,214124.07,210840.62,210840.62
1756944000,2025-09-04 00:00:00,210792.8,211759.18,206028.13,206919.27
1756958400,2025-09-04 04:00:00,206955.35,210142.81,206716.6,209641.74
1756972800,2025-09-04 08:00:00,209643.54,210221.95,207406.6,209644.38
1756987200,2025-09-04 12:00:00,209643.74,211787.7,208823.87,209841
1757001600,2025-09-04 16:00:00,209828.51,211674.47,208466.15,208571.52
1757016000,2025-09-04 20:00:00,208571,210108.47,208269.27,209295.2
1757030400,2025-09-05 00:00:00,209305.11,211592.04,208838.32,209183.22
1757044800,2025-09-05 04:00:00,209194.06,210906.24,208257.5,210584.15
1757059200,2025-09-05 08:00:00,210583.62,210971.99,207081.59,208954.35
1757073600,2025-09-05 12:00:00,208958.65,210255.14,204159.14,204159.14
1757088000,2025-09-05 16:00:00,204163.43,204899.69,202126.43,203290.91
1757102400,2025-09-05 20:00:00,203262.13,204661.7,201697.11,203348.24
1757116800,2025-09-06 00:00:00,203339.92,203837,199276.03,200539.4
1757131200,2025-09-06 04:00:00,200543.35,202173.43,199466.38,200649.47
1757145600,2025-09-06 08:00:00,200613.23,202369.89,198208.61,199507.26
1757160000,2025-09-06 12:00:00,199520.5,202460.59,199402.56,199970.61
1757174400,2025-09-06 16:00:00,199973.59,202151.88,199698.21,201371.05
1757188800,2025-09-06 20:00:00,201364.7,202034.19,199057.23,201135.75
1757203200,2025-09-07 00:00:00,201109.75,202792,199701.3,199702.32
1757217600,2025-09-07 04:00:00,199721.9,204003.02,198652.55,202512.25
1757232000,2025-09-07 08:00:00,202512.39,203500.44,201336.24,203301.1
1757246400,2025-09-07 12:00:00,203284.53,204108.2,201697.39,204000.97
1757260800,2025-09-07 16:00:00,204003.92,208478.99,203910.16,208264.45
1757275200,2025-09-07 20:00:00,208239.29,209442.65,207037.45,207161.81
1757289600,2025-09-08 00:00:00,207154.4,210643.35,206194.97,210174.36
1757304000,2025-09-08 04:00:00,210163.93,210685.4,207314.36,208470
1757318400,2025-09-08 08:00:00,208475.8,208768.2,205461.18,207086.69
1757332800,2025-09-08 12:00:00,207053.12,209539.94,206888.48,207255.9
1757347200,2025-09-08 16:00:00,207206.97,208596.71,205898.23,207321.52
1757361600,2025-09-08 20:00:00,207344.67,207517.45,203512.28,206416.22
1757376000,2025-09-09 00:00:00,206403.96,206455.07,200643.94,201257
1757390400,2025-09-09 04:00:00,201261.04,201661.49,198725.55,201035.06
1757404800,2025-09-09 08:00:00,201045.66,201476.46,199047.78,201132.89
1757419200,2025-09-09 12:00:00,201122.9,201300.01,196554,197013.77
1757433600,2025-09-09 16:00:00,197017.69,199505.98,196958.76,198267.75
1757448000,2025-09-09 20:00:00,198250.77,200508.65,197952.39,198060.56
1757462400,2025-09-10 00:00:00,198056.84,200521.36,198021.3,199543.05
1757476800,2025-09-10 04:00:00,199555.6,201708.01,199346.1,201685.5
1757491200,2025-09-10 08:00:00,201670.47,207590.67,201629.16,204315.15
1757505600,2025-09-10 12:00:00,204302.86,206496.28,202745.5,206078.08
1757520000,2025-09-10 16:00:00,206053.98,208524.46,205632.6,208175.89
1757534400,2025-09-10 20:00:00,208207.78,208986.69,206280.85,206598.68
1757548800,2025-09-11 00:00:00,206596.32,207507.44,205678.36,207185.84
1757563200,2025-09-11 04:00:00,207212.17,208371.08,206077.44,207370.6
1757577600,2025-09-11 08:00:00,207406.21,208017.15,204875.55,206368.41
1757592000,2025-09-11 12:00:00,206361.01,209279.88,205980.75,209169.19
1757606400,2025-09-11 16:00:00,209169.53,214787.71,209077.48,214694.39
1757620800,2025-09-11 20:00:00,214671.23,215614.66,209902.86,210373.09
1757635200,2025-09-12 00:00:00,210396.32,211317.18,208833.5,210264.55
1757649600,2025-09-12 04:00:00,210271.7,213750.14,210124.31,211919.23
1757664000,2025-09-12 08:00:00,211934.28,215513.82,211265.4,215039.2
1757678400,2025-09-12 12:00:00,215011.09,215498.24,212817.52,214700.48
1757692800,2025-09-12 16:00:00,214696.67,220115.41,213782.54,218932.73
1757707200,2025-09-12 20:00:00,218955.46,222209.33,218720.04,220917.73
1757721600,2025-09-13 00:00:00,220915.36,223491.6,219993.58,220214.87
1757736000,2025-09-13 04:00:00,220234.12,221004.49,218524.05,220085.73
1757750400,2025-09-13 08:00:00,220087.08,225115.75,219085.92,224836.74
1757764800,2025-09-13 12:00:00,224874.87,225510.51,216836.92,218189.23
1757779200,2025-09-13 16:00:00,218199.28,223120.16,218115.32,222999.35
1757793600,2025-09-13 20:00:00,222984.22,223441.36,219655.82,221211.28
1757808000,2025-09-14 00:00:00,221206.77,221559.46,217128.94,219387.27
1757822400,2025-09-14 04:00:00,219405.31,220012.26,214771.4,214773.97
1757836800,2025-09-14 08:00:00,214765.5,214765.5,211097.87,213215.44
1757851200,2025-09-14 12:00:00,213203.82,215072.88,211400.24,212002.23
1757865600,2025-09-14 16:00:00,212008.08,215509.88,210957.86,214262.6
1757880000,2025-09-14 20:00:00,214273.14,216514.63,213195.85,215175.06
1757894400,2025-09-15 00:00:00,215196.94,216309.31,213241.11,214930.59
1757908800,2025-09-15 04:00:00,214916.13,215899.32,211636.13,211847.91
1757923200,2025-09-15 08:00:00,211838.14,212016.42,206865.83,207896.01
1757937600,2025-09-15 12:00:00,207922.13,209660.82,206161.66,206590.7
1757952000,2025-09-15 16:00:00,206547.39,208156.36,205235.48,207808.53
1757966400,2025-09-15 20:00:00,207775.83,211987.99,207529.1,210604.62
1757980800,2025-09-16 00:00:00,210600.4,210809.91,205889.75,205921.89
1757995200,2025-09-16 04:00:00,205934.44,207181.75,202900.2,202900.2
1758009600,2025-09-16 08:00:00,202895.95,206084.24,202559.06,203490.98
1758024000,2025-09-16 12:00:00,203483.78,204483.98,199880.71,201004.3
1758038400,2025-09-16 16:00:00,201008.56,202753.25,200585.05,202637.71
1758052800,2025-09-16 20:00:00,202620.68,204932.29,201692.49,203772.85
1758067200,2025-09-17 00:00:00,203779.11,208411.88,203450.51,208030.59
1758081600,2025-09-17 04:00:00,208001.41,209769.94,206404.13,209648.86
1758096000,2025-09-17 08:00:00,209661,212154.75,209353.09,211038.19
1758110400,2025-09-17 12:00:00,211045.8,213184.56,209093.14,209904.17
1758124800,2025-09-17 16:00:00,209884.73,212606.12,209506.41,211211.04
1758139200,2025-09-17 20:00:00,211185.95,213325.56,210134.07,211309.98
1758153600,2025-09-18 00:00:00,211315.83,212383.02,208821.81,209140.47
1758168000,2025-09-18 04:00:00,209132.93,210765.23,207640.51,210493.71
1758182400,2025-09-18 08:00:00,210500.96,211926.45,209577.04,211540.38
1758196800,2025-09-18 12:00:00,211539.9,213064.27,209795.24,210429.47
1758211200,2025-09-18 16:00:00,210423.87,212547.28,209829.01,212124.03
1758225600,2025-09-18 20:00:00,212112.1,216021.83,211698.21,215928.95
1758240000,2025-09-19 00:00:00,215932.07,219422.57,215925.1,217595.44
1758254400,2025-09-19 04:00:00,217600.89,218860.28,215527.69,217348.98
1758268800,2025-09-19 08:00:00,217343.49,218573.02,214202.23,215529.24
1758283200,2025-09-19 12:00:00,215543.37,216664.82,213353.22,213898.98
1758297600,2025-09-19 16:00:00,213892.65,214485.26,210842.58,210919.64
1758312000,2025-09-19 20:00:00,210918.44,211064.17,206669.75,206723.65
1758326400,2025-09-20 00:00:00,206704.87,207287.35,204476.24,206977.89
1758340800,2025-09-20 04:00:00,206967.59,207805.53,205731.7,207513.33
1758355200,2025-09-20 08:00:00,207527.06,208310.71,204143.37,204255.78
1758369600,2025-09-20 12:00:00,204295.62,207173.5,203987.09,205950.93
1758384000,2025-09-20 16:00:00,205969.62,206799.38,204336.65,204869.61
1758398400,2025-09-20 20:00:00,204891.87,208225.69,204818.86,207713.76
1758412800,2025-09-21 00:00:00,207668.64,208474.79,206048.37,206938.32
1758427200,2025-09-21 04:00:00,206946.44,206960.55,204526.04,205714.14
1758441600,2025-09-21 08:00:00,205720.89,205843.48,200525.04,201128.14
1758456000,2025-09-21 12:00:00,201140.13,202162.42,195684.09,196578.66
1758470400,2025-09-21 16:00:00,196594.15,196993.52,194779.07,195982.82
1758484800,2025-09-21 20:00:00,195989.53,196303.39,193336.04,194918.4
1758499200,2025-09-22 00:00:00,194931.62,196171.62,193190.53,194422.4
1758513600,2025-09-22 04:00:00,194434.74,196365.26,192947.49,192973.59
1758528000,2025-09-22 08:00:00,192925.06,193781.46,189903.42,193434.3
1758542400,2025-09-22 12:00:00,193425.93,198302.93,192644.11,197979.94
1758556800,2025-09-22 16:00:00,197981.52,198378.02,195722.64,196018.51
1758571200,2025-09-22 20:00:00,196029.04,198402.87,195714.56,197604.38
1758585600,2025-09-23 00:00:00,197638.05,200055.38,197129.59,198849.63
1758600000,2025-09-23 04:00:00,198849.79,199514.42,197695.08,198239.56
1758614400,2025-09-23 08:00:00,198255.38,200071.17,195049.83,195539.11
1758628800,2025-09-23 12:00:00,195577.87,196825.32,194516.41,194853.27
1758643200,2025-09-23 16:00:00,194825.91,195123.16,192027.32,193653.78
1758657600,2025-09-23 20:00:00,193634.42,196533.6,193514.73,195355.19
1758672000,2025-09-24 00:00:00,195375.82,196136.29,193664.97,194480.36
1758686400,2025-09-24 04:00:00,194509.49,195574.05,193756.29,195282.93
1758700800,2025-09-24 08:00:00,195270.4,197087.91,194213.46,195376.6
1758715200,2025-09-24 12:00:00,195363.21,196995.98,194505.62,195272.07
1758729600,2025-09-24 16:00:00,195284.78,197254.16,192520.25,195502.97
1758744000,2025-09-24 20:00:00,195492.91,197346.8,195264.07,196676.45
1758758400,2025-09-25 00:00:00,196700.38,197105.6,194959.25,195282.99
1758772800,2025-09-25 04:00:00,195266.68,195340.07,192774.38,193841.88
1758787200,2025-09-25 08:00:00,193847.5,194315.53,190878.56,193817.27
1758801600,2025-09-25 12:00:00,193792.28,198150.08,193698.66,197675.49
1758816000,2025-09-25 16:00:00,197680.11,199303.74,196594.33,196594.33
1758830400,2025-09-25 20:00:00,196596.01,197208.66,193264.02,194986.74
1758844800,2025-09-26 00:00:00,194988.9,201474.71,194988.9,200174.83
1758859200,2025-09-26 04:00:00,200188.81,200329.12,196236.59,197572.89
1758873600,2025-09-26 08:00:00,197545.37,200420.77,197514.63,200164.71
1758888000,2025-09-26 12:00:00,200169.42,205206.64,199914.12,204779.52
1758902400,2025-09-26 16:00:00,204775.59,206045.83,203639.77,205984.78
1758916800,2025-09-26 20:00:00,205961.99,208289.72,204937.17,207664.16
1758931200,2025-09-27 00:00:00,207690.13,210499.3,207517.18,209827.58
1758945600,2025-09-27 04:00:00,209807.66,212466.66,209677.33,210773.83
1758960000,2025-09-27 08:00:00,210748.42,211865.69,208102.71,208432.04
1758974400,2025-09-27 12:00:00,208446.29,209393.73,206866.24,207862.72
1758988800,2025-09-27 16:00:00,207850.64,208936.77,206299.73,206623.88
1759003200,2025-09-27 20:00:00,206624.43,207502.35,203676.31,204988.37
1759017600,2025-09-28 00:00:00,204946.11,206412.89,203595.32,204701.94
1759032000,2025-09-28 04:00:00,204712.33,207904.34,204335.64,207418.67
1759046400,2025-09-28 08:00:00,207432.58,214316.73,207311.73,213921.99
1759060800,2025-09-28 12:00:00,213917.68,214694.5,211504.99,211841.57
1759075200,2025-09-28 16:00:00,211803.49,214171.34,211618.63,213649.17
1759089600,2025-09-28 20:00:00,213666.25,213887.78,210109.55,210699.58
1759104000,2025-09-29 00:00:00,210753.32,211898.89,209281.75,211023.48
1759118400,2025-09-29 04:00:00,211030.01,213333.09,210466.46,210941.13
1759132800,2025-09-29 08:00:00,210963.72,211149.72,203119.34,203758.14
1759147200,2025-09-29 12:00:00,203749.13,204636.88,202579.34,203610.73
1759161600,2025-09-29 16:00:00,203622.5,204222.72,201241.73,202962.16
1759176000,2025-09-29 20:00:00,202943.29,204500.72,201147.61,204041.42
1759190400,2025-09-30 00:00:00,204036.03,204776.64,202435.71,202906.61
1759204800,2025-09-30 04:00:00,202897.41,203182.96,197000.35,198612.04
1759219200,2025-09-30 08:00:00,198631.54,201947.46,197690.49,201227.35
1759233600,2025-09-30 12:00:00,201226.29,201580.19,198877.26,200651.07
1759248000,2025-09-30 16:00:00,200649.78,202095.24,199705.08,200769.83
1759262400,2025-09-30 20:00:00,200769.54,204064.57,199582.88,203629.18
1759276800,2025-10-01 00:00:00,203612.85,204602.35,199289.14,199752.49
1759291200,2025-10-01 04:00:00,199763.22,200714.54,197790.67,198910.79
1759305600,2025-10-01 08:00:00,198939.06,199103.15,196705.71,197681.78
1759320000,2025-10-01 12:00:00,197667.9,198008.75,194499.1,195053.69
1759334400,2025-10-01 16:00:00,195075.38,198016.24,194620.87,194915.34
1759348800,2025-10-01 20:00:00,194897.27,195321.31,193212.19,194606.07
1759363200,2025-10-02 00:00:00,194645.23,196748.33,193497.37,196552.99
1759377600,2025-10-02 04:00:00,196547.06,197159.06,193244.87,193858.59
1759392000,2025-10-02 08:00:00,193865.93,196534.08,193224.79,196403.3
1759406400,2025-10-02 12:00:00,196421.26,197045.95,194314.67,195201.22
1759420800,2025-10-02 16:00:00,195202.14,198559.76,194613.84,196287.98
1759435200,2025-10-02 20:00:00,196283.19,197785.69,195808.37,197669.09
1759449600,2025-10-03 00:00:00,197642.64,198382.54,196090.04,197707.36
1759464000,2025-10-03 04:00:00,197722.51,197727.01,191996.64,192582.06
1759478400,2025-10-03 08:00:00,192577.53,193315.25,189400.57,190327.87
1759492800,2025-10-03 12:00:00,190313.19,191076.37,188168.28,190006.34
1759507200,2025-10-03 16:00:00,189991.1,191804.25,189784.79,190280.82
1759521600,2025-10-03 20:00:00,190296.08,192496.43,188807.28,190775.43
1759536000,2025-10-04 00:00:00,190777.71,193678.54,189553.75,193412.09
1759550400,2025-10-04 04:00:00,193446.96,195890.19,192476.01,195856.47
1759564800,2025-10-04 08:00:00,195886.37,199447.38,195772.96,198396.24
1759579200,2025-10-04 12:00:00,198393.9,200022.05,195125.1,196860.36
1759593600,2025-10-04 16:00:00,196888.83,200029.04,196856.3,198538.86
1759608000,2025-10-04 20:00:00,198538.76,198587.34,193941.9,193967.25
1759622400,2025-10-05 00:00:00,193963.44,194153.6,190492.33,190863.47
1759636800,2025-10-05 04:00:00,190857.89,191097.59,187987.32,189656.05
1759651200,2025-10-05 08:00:00,189640.64,192000.56,188630.28,189637
1759665600,2025-10-05 12:00:00,189639.85,191627.64,188239.19,191062.35
1759680000,2025-10-05 16:00:00,191078.09,192577.78,188729.12,188913.42
1759694400,2025-10-05 20:00:00,188928.26,191599.92,187904.07,190667.38
1759708800,2025-10-06 00:00:00,190640.32,191608.44,189429.35,189669.25
1759723200,2025-10-06 04:00:00,189645.99,190435.93,188481.67,189760.72
1759737600,2025-10-06 08:00:00,189750.09,191458.95,188853.2,189175.45
1759752000,2025-10-06 12:00:00,189183.19,189251.99,186263.32,187610.82
1759766400,2025-10-06 16:00:00,187623.16,187722.68,184984.15,186528.17
1759780800,2025-10-06 20:00:00,186518.47,186518.47,182660.88,184290.91
1759795200,2025-10-07 00:00:00,184315.01,184691.13,182122.2,183661.21
1759809600,2025-10-07 04:00:00,183652.64,184353.61,177779.77,179878.46
1759824000,2025-10-07 08:00:00,179869.42,181061.04,178633.6,179614.38
1759838400,2025-10-07 12:00:00,179620.37,179636.46,176491.41,177043.35
1759852800,2025-10-07 16:00:00,177065.29,178439.34,175604.18,177799.12
1759867200,2025-10-07 20:00:00,177807.67,178457.07,176004.49,178337.27
1759881600,2025-10-08 00:00:00,178318.87,181876.87,177531.8,180618.13
1759896000,2025-10-08 04:00:00,180615.55,180773.44,177881.21,178521.61
1759910400,2025-10-08 08:00:00,178496.24,180439.72,177590.39,178534.59
1759924800,2025-10-08 12:00:00,178554.03,180330.46,177769.78,177886.29
1759939200,2025-10-08 16:00:00,177913.84,178556.91,175793.96,176039.22
